file,offset_hex,japanese,vi_accented,field_bytes,vi_bytes,free_bytes,source,category
PRGPACK.BDP,0x68d54,としてしはらい,trả,14,6,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68d84,わります,đổi,8,6,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68da0,１ターンごとに,Mỗi lần,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68dc8,止まるとルート,Dừng:lộ,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68dd8,が手に入ります,sẽ nhận,14,14,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68de8,てば武器カード,thẻ VK,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0xbfbec,この設定でいいかしら？,Xác nhận?,22,18,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0xbfd2c,キャラクターをえらんでね,Chọn tướng,24,20,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0xbfe4c,○ボタンをおしてね！,Nhấn O!,20,14,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0xddd68,ゲームをはじめるよ,Bắt đầu!,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0xddd7c,データがないわよ,Không có,16,16,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0xde110,ＳＬＯＴをえらんでね,Chọn SLOT,20,18,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x938,%dゼニーあげるね,Tặng %d Z,16,16,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x958,体力が５０回復したよ！,Hồi 50HP!,22,18,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x970,%sに止まったよ,Dừng %s,14,12,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x980,%sの土地に,Đất %s,10,10,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x98c,止まっちゃったよ,Đã dừng!,16,16,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x9ac,土地をかけて戦うことができるよ,Chiến lấy đất,30,26,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x9dc,武器カードが手に入るわ,Nhận VK,22,14,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xa14,所持金の２０％とられるよ,Mất20% tiền,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xa50,土地代の２０％とられるよ,Mất20% đất,24,20,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xabc,%sは一回休みよ！,%s nghỉ,16,12,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xad0,%sの番よ！,Tới %s,10,10,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xb08,戦いをしかけるよね？,Thách đấu?,20,20,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xdf8,「%s」を捨てて,Bỏ %s,14,8,6,BATCH27_ACCENT_PROMOTION_0.6.36.0.csv,batch29-final-exact
SLPS_020.75,0xe08,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xe20,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xe38,捨てたよ,Bỏ!,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xe54,これでいい？,Được?,12,10,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xe64,はい　　いいえ,Có/Ko,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xe9c,使用するカードをえらんでね,Chọn thẻ,26,16,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0xeb8,「%s」を使うね,Dùng %s,14,12,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1130,サンダー,Sấm,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1158,ハリケーン,Bão,10,6,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x117c,クロスボウ,Nỏ,10,4,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x11a0,ロングソード,Kiếm,12,8,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x11e0,ハンマー,Búa,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x11ec,運がよければ敵を倒せるかも,May hạ địch,26,22,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1208,特殊　速度６　使い捨て,ĐB tốc6 1L,22,20,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1220,いちかばちか,Liều!,12,10,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1230,あいてのカード一枚を破壊する,Phá thẻ địch,28,24,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x1260,ポリタンがみがわりに！？,Politan chắn,24,24,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x16a4,アイテム封じ,Khóa,12,8,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x1744,使い捨て防御アイテム,Thủ 1 lần,20,18,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x175c,シールド,Mộc,8,6,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x177c,使い捨て回復アイテム,Hồi 1 lần,20,18,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x1818,ジプシータロウ,Gypsy,14,10,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x1828,バトルアックス,Rìu đấu,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x18a4,ジャンビーヤ,Jambia,12,12,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x18f0,ボーイナイフ,Bowie,12,10,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x1984,指定武器破壊,Phá VK,12,12,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x1994,指定武器取得,Lấy VK,12,12,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x1a48,ボーイナイフ,Bowie,12,10,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2078,魔法使いの援助,Pháp sư,14,14,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x20c8,領主からの使者,Sứ giả,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x20f0,大領主の協力,Đại LC,12,12,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x212c,大国からの使者,Sứ giả,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2140,大国からの使者,Sứ giả,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x21a4,魔王のきょうふ,sợ Ma,14,10,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x21cc,魔王のゆうわく,cám dỗ,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x21f4,ルート変更,Đổi,10,6,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2230,ふみたおし,Quỵt,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x22f8,サーカス,xiếc,8,8,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x235c,１進む,+1,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2370,２進む,+2,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2384,３進む,+3,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2398,４進む,+4,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x23ac,５進む,+5,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x23c0,６進む,+6,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x23e8,カード交換,Đổi,10,6,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2464,ティアラ,Mão,8,6,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2488,アガート,Agat,8,8,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x28ac,土地の資産価値もどーんとアップ！,Giá trị đất tăng,32,32,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2c58,２枚まで交換できるよ！,Đổi đến 2,22,18,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2c70,大チャンス！ライバルと武器カードを,Cơ hội Đổi thẻ VK,34,34,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2ca4,壊してくれるわよ,Sẽ phá,16,12,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2cb8,えらんだエリアのお店を魔王が全部,Ma phá tiệm,32,22,10,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2cec,６マス進めるよ,Đi 6 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2cfc,「６進む」,Đi 6,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d08,５マス進めるよ,Đi 5 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d18,「５進む」,Đi 5,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d24,４マス進めるよ,Đi 4 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d34,「４進む」,Đi 4,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d40,３マス進めるよ,Đi 3 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d50,「３進む」,Đi 3,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d5c,２マス進めるよ,Đi 2 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d6c,「２進む」,Đi 2,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d78,１マス進めるよ,Đi 1 ô,14,12,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2d88,使うとダイスをふるかわりに,thay xúc xắc,26,24,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2da4,「１進む」,Đi 1,10,8,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2dcc,超特急ーーー！,Cực tốc,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2ddc,「ダイス４つ」,4 xắc,14,10,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2e08,スピードアップ！,Tăng tốc,16,16,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2e1c,「ダイス３つ」,3 xắc,14,10,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2e50,死神のシンボルを建てると、,Xây Tử thần,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2ea4,沼のシンボルを建てれば、,Xây đầm lầy,24,22,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2efc,サーカスのシンボルを建てると、,Xây xiếc,30,16,14,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x2f58,大聖堂のシンボルを建てると、,Dựng nhà thánh,28,28,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x2fb4,庭園のシンボルを建てると、,Xây vườn,26,16,10,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x300c,女神のシンボルを建てると、,Xây Nữ thần,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3064,温泉のシンボルを建てると、,Xây suối,26,16,10,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x30bc,はかばのシンボルを建てると、,Xây nghĩa,28,18,10,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3118,塔のシンボルを建てると、,Xây tháp,24,16,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3174,邪神のシンボルを建てると、,Xây Tà thần,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x31a8,邪魔なシンボルを壊せるよ！,Phá tượng,26,18,8,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x3278,「ふみたおし」,「Quỵt」,14,12,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x32a8,氷の女神のくちづけでしばらく,Nụ thần băng,28,24,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x32c8,「氷の女神のくちづけ」,「hôn băng」,22,20,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3318,「時の神のいたずら」,Trò thời,20,16,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x3330,ルートを変えてあげる,Đổi đường,20,18,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3394,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
SLPS_020.75,0x33ac,手持ちのイベントカードがいっぱいで,Thẻ SK đã đầy,34,26,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x33f4,「%s」を捨てて,Bỏ %s,14,8,6,BATCH27_ACCENT_PROMOTION_0.6.36.0.csv,batch29-final-exact
SLPS_020.75,0x37e4,何か売っちゃう ？,Bán gì?,17,14,3,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x380c,総資産を見たけど ,tổng TS,17,14,3,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x3820,これじゃたりないわよ,Chưa đủ,20,14,6,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x3838,まだお金が足りないけど,Thiếu tiền,22,20,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x3850,総資産を見たけど,tổng TS,16,14,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
SLPS_020.75,0x767e0,支援系,Trợ,6,6,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x76804,魔法,Ma,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x76868,%sの,%s:,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x76870,%sね,%s!,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x768d8,資金額,Vốn,6,6,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
SLPS_020.75,0x7690c,%sは,%s:,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
