file,offset_hex,japanese,vi_accented,field_bytes,vi_bytes,free_bytes,source,category
PRGPACK.BDP,0x67a70,自分が止まるか、通過,Dừng/qua,20,16,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ab8,価格,G.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ac0,お店,CH,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ac8,資金,V.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ad0,どのお店にする？,Chọn sạp,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67aec,土地名,Tên,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67af4,どの土地にする？,Chọn đất,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b08,合計金額,Tổng,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b14,物件,TS,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b1c,どの物件を売るの？,Bán đâu?,18,16,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b30,不足金額,Nợ,8,4,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b4c,どの土地をせめる？,Đánh đất?,18,18,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b60,シンボル,Biểu,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b6c,どれを壊すの？,Phá gì?,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b7c,抵当額,TC$,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b84,どこを戻すの？,Chuộc?,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67b94,どの物件を売る？,Bán đâu?,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ba8,エリア名,Khu,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67bb4,どのエリアにする？,Chọn khu?,18,18,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67bc8,どこに建てる？,Xây?,14,8,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c0c,%sエリア,Khu%s,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c18,%sエリア%s,Khu%s%s,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c64,ＯＫをえらんでね,Chọn OK,16,14,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c78,価値,GT,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c80,通行税,Phí,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67c88,物件を決めたら、,"Chọn TS,",16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67d50,そんな土地ないじゃない,Không có,22,16,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67d68,%sを建てたよ,xây %s,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67d78,%dゼニーはらってね,Trả %dZ,18,12,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67d8c,/V%sさん/v,/V%s/v,10,6,4,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x67d98,お金たりないじゃない！,Thiếu tiền!,22,22,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67db0,不足金額： %dゼニー,Thiếu:%dZ,19,16,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67dc4,あーあぁ,Chán,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67dec,%sさんの資産とカードが,TS+thẻ %s,22,16,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67e04,%sさんのものになるよ,thuộc %s,20,14,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67edc,次の武器カードをもらったよ,Nhận thẻ VK,26,22,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ef8,手持ちの武器カードがいっぱいだよ,Thẻ VK đã đầy,32,26,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67f1c,なにか捨ててね,Bỏ bớt,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67f2c,次のイベントカードをもらったよ,Nhận thẻ SK,30,22,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67f4c,手持ちのイベントカードがいっぱいで,Thẻ SK đã đầy,34,26,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67fa4,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67fc8,あきらめたよ,Đã bỏ,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67fd8,レベル５裏武器カード,VK ẩn LV5,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x67ff0,レベル５表武器カード,VK LV5,20,12,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68024,表武器カード,Thẻ VK,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68088,そんな土地ないじゃない,Không có,22,16,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x680a0,%sを売ったよ,bán %s,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68698,もう１回行動できるよ！！,Thêm lượt!!,24,22,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x686b4,同じマスに止まってる人のお金を,Lấy tiền cùng ô,30,30,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x686d4,はんぶん盗めるよ！！,Trộm 1/2!!,20,20,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x686ec,通行税なんかふみたおしちゃえ！！,Quỵt phí QD!!,32,26,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68710,シンボルを一つ壊せるよ,Phá 1 biểu,22,20,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68748,神さまからのプレゼント！！,Quà thần!!,26,20,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68764,土地を１つもらえるよ！！,Nhận 1 đất!!,24,24,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68780,もらえるお金が倍になるよ！！,Tiền nhận x2!!,28,28,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x687a0,お店破壊なんてガードしちゃえ！！,Chặn phá shop!!,32,30,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x687c4,ほかの人と同じマスに止まったよ,Trùng ô người,30,26,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x687e4,戦いをしかけるよ？,Đấu nhé?,18,16,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x687f8,お金なんかふみたおしちゃえ！！,Quỵt tiền!!,30,22,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68888,飛ばすぜ ！！,Bay!!,13,10,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68898,なにぃ～い 通行税だと？,Phí à?,23,12,11,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x688b0,何で わしが はらわにゃ ならんのだ！！,Sao ta phải trả!!,37,34,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x688ec,金斗雲,Mây,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68968,あっなんか,Ơ...,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68974,多くもらっちゃった,Nhận thêm,18,18,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68988,お金が 持ち切れないみたい,Tiền đầy,25,16,9,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x689a4,最大 99999までよ,TĐ99999,16,14,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x689b8,聖地に 預けておいたから,Gửi Thánh,23,18,5,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x689d0,聖地で 引き落としてね,Rút Thánh,21,18,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x689e8,(速い者順),(Tốc),10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x689f4,我が けんぞくよ,Hạ ta,15,10,5,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a04,退け,Xê,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a0c,へへん,Hê,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a28,我に 近付くとは,Dám gần,15,14,1,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a38,小賢しい,Láu!,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a44,ん？,Hả,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a4c,いっちょう やってみっか,Đấu nhé?,23,16,7,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68a64,勝利者,VĐ,6,4,2,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x68aa8,俺さまが遊んでやるぜ！,Ta chơi!,22,16,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ae4,%sのラッキー！！,%s hên!,16,12,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68afc,悪いな%s,Xin%s,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68b08,%dゼニーもらってゆくぜ,lấy %d Zenny,22,22,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68b20,%dゼニー,%d Z,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68b9c,は～はっは 破壊じゃ 破壊じゃ,Ha! Phá hủy!,28,24,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68bbc,どれを 破壊してくれようぞ！！,Phá cái nào!!,29,26,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68bdc,この シンボルは,Biểu:,15,10,5,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68bf4,カスが ,Rác,7,6,1,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68bfc,ぐぬぅ～,Grrr,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68c08,なんか 気がのらん,Chán,17,8,9,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68c30,墓地,Mộ,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68c38,浴場,T.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ca4,施設    %s,Nhà %s,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68cb0,所有者  %s,Chủ %s,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68cbc,通行税  %4d,Phí%4d,11,9,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68cc8,価値    %4d,Giá%4d,11,9,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68cd4,買えません,Không,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ce0,します,Làm,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ce8,どこかにワープ,Biến đi,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68cf8,たまったお金が,Quỹ gom,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d08,大不幸、不幸で,Do xui,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d18,所得税、土地税,TN/TĐ,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d28,らいます,nhận,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d44,止まると所持金,Tiền có,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d54,としてしはらい,trả,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d64,の２０％を税金,Thuế20%,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d74,止まると土地代,Đất,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d84,わります,đổi,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68d90,ルートが切りか,Đổi,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68da0,１ターンごとに,Mỗi lần,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68db8,を切りかえられ,Đổi,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68dc8,止まるとルート,Dừng:lộ,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68dd8,が手に入ります,sẽ nhận,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68de8,てば武器カード,thẻ VK,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68df8,ームができ、勝,Thắng,14,10,4,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e08,止まるとミニゲ,Mini,14,8,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e38,通過するとお金,Qua +$,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e4c,もらえます,Nhận,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e58,トカードが１枚,1 thẻ,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e68,止まるとイベン,Sự kiện,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e78,できます,Được,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e84,しかけることが,Mở,14,4,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68e94,あいてに戦闘を,Đấu,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ea4,止まると好きな,Tùy,14,6,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68eb8,所有者なし,Trống,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68edc,通行税 %4d,Phí%4d,10,9,1,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x68ee8,通行税 %+3d％,Phí%+3d%,13,12,1,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0x962c0,%sのラッキー！！,%s hên!,16,12,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xb9048,%dゼニーはらってね,Trả %dZ,18,12,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xbfbec,この設定でいいかしら？,Xác nhận?,22,18,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xbfd2c,キャラクターをえらんでね,Chọn tướng,24,20,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xbfe4c,○ボタンをおしてね！,Nhấn O!,20,14,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xddd68,ゲームをはじめるよ,Bắt đầu!,18,16,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xddd7c,データがないわよ,Không có,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
PRGPACK.BDP,0xde110,ＳＬＯＴをえらんでね,Chọn SLOT,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x938,%dゼニーあげるね,Tặng %d Z,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x94c,ＧＯマス,Ô GO,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xad0,%sの番よ！,Tới %s,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xdf8,「%s」を捨てて,Bỏ %s,14,8,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xe08,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xe20,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xe38,捨てたよ,Bỏ!,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0xe64,はい　　いいえ,Có/Ko,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1130,サンダー,Sấm,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1158,ハリケーン,Bão,10,6,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x117c,クロスボウ,Nỏ,10,4,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x11a0,ロングソード,Kiếm,12,8,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x11e0,ハンマー,Búa,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x11ec,運がよければ敵を倒せるかも,May hạ địch,26,22,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1208,特殊　速度６　使い捨て,ĐB tốc6 1L,22,20,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1220,いちかばちか,Liều!,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1230,あいてのカード一枚を破壊する,Phá thẻ địch,28,24,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1260,ポリタンがみがわりに！？,Politan chắn,24,24,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x127c,防御　速度７　使い捨て,Thủ SPD7 1L,22,22,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1294,みがわり,Thế,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x13b0,封いんされた魔法,Phong ấn,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x13e0,ダークメテオ,Meteor,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1408,伝説の聖剣,Kiếm,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x142c,エクスカリバー,Excal,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x143c,死亡するとＨＰ１００で復活,Hồi sinh100HP,26,26,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1458,復活の霊薬,Sống,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1464,最強の魔法,Phép+,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x148c,メテオフォール,Meteor,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x149c,最強の弓,Cung,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x14c0,ほのおの弓,C.lửa,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x14cc,最強の魔剣,Ma,10,4,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x14f0,魔剣ムラマサ,Murama,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1500,あいての命中率を落とす,Giảm CX,22,14,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1518,まどわしの玉,Ngọc,12,8,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1528,指定武器カード１枚を盗む,Cướp thẻ VK,24,22,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1560,盗賊のオーブ,Trộm,12,8,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x158c,アースクエイク,Đ.đất,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x15b4,ストームソード,K.bão,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x15c4,攻撃力を２倍にアップさせる,Công x2,26,14,12,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x15e0,力の指輪,Lực,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x15ec,ＨＰを６０回復する,Hồi 60HP,18,16,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
